timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780138761408,250,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-112,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/5532,250,0,0
1780138760813,884,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-143,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,884,0,593
1780138761412,286,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-176,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5614,286,0,0
1780138761512,266,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-15,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5665,266,0,0
1780138761515,281,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-132,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5599,281,0,0
1780138761587,250,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-108,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/5400,250,0,0
1780138761550,287,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-111,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5643,287,0,0
1780138761610,228,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-123,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/5487,228,0,0
1780138761605,233,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-28,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,233,0,0
1780138761645,234,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-182,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5635,234,0,0
1780138761690,265,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-60,text,true,,936,273,200,200,https://restful-booker.herokuapp.com/booking/5722,265,0,0
1780138761707,248,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-178,text,true,,778,343,200,200,https://restful-booker.herokuapp.com/auth,248,0,0
1780138761719,263,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,263,0,0
1780138761780,249,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-88,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,249,0,0
1780138761774,266,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-184,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5640,266,0,0
1780138761784,261,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-179,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/5548,261,0,0
1780138761810,246,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-125,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/5499,246,0,0
1780138761840,258,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-65,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5610,258,0,0
1780138761856,258,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-7,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5639,258,0,0
1780138761849,276,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-52,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/5570,276,0,0
1780138761860,265,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-70,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5630,265,0,0
1780138761366,774,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-43,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/5575,774,0,475
1780138761913,241,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-156,text,true,,936,273,200,200,https://restful-booker.herokuapp.com/booking/5729,241,0,0
1780138761957,242,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-126,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/5577,242,0,0
1780138761958,252,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-22,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,252,0,0
1780138761987,234,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-146,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,234,0,0
1780138761995,231,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-98,text,true,,778,343,200,200,https://restful-booker.herokuapp.com/auth,231,0,0
1780138762025,275,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-127,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/5521,275,0,0
1780138762089,227,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-117,text,true,,755,265,200,200,https://restful-booker.herokuapp.com/ping,227,0,0
1780138762103,235,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-67,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/5593,235,0,0
1780138762110,259,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-54,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/5557,259,0,0
1780138762177,263,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-136,text,true,,942,356,200,200,https://restful-booker.herokuapp.com/booking/5579,263,0,0
1780138762184,278,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-113,text,true,,755,265,200,200,https://restful-booker.herokuapp.com/ping,278,0,0
1780138762177,295,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-41,text,true,,965,555,200,200,https://restful-booker.herokuapp.com/booking,295,0,0
1780138762187,306,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-69,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5621,306,0,0
1780138761689,830,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-49,text,true,,755,295,200,200,https://restful-booker.herokuapp.com/booking/5507,830,0,505
1780138762319,254,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-196,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5624,254,0,0
1780138761780,810,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-150,text,true,,934,555,200,200,https://restful-booker.herokuapp.com/booking/5658,810,0,526
1780138762350,260,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-83,text,true,,751,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,260,0,0
1780138762427,238,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-185,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5698,238,0,0
1780138762490,269,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-140,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5716,269,0,0
1780138762550,220,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-51,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,220,0,0
1780138762561,237,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-188,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5626,237,0,0
1780138762605,234,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-101,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,234,0,0
1780138762600,240,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-96,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,240,0,0
1780138762666,218,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-97,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,218,0,0
1780138762079,825,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-151,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,825,0,567
1780138762684,277,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-78,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5676,277,0,0
1780138762709,271,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-134,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,271,0,0
1780138762712,298,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-84,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,298,0,0
1780138762721,311,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-199,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5720,311,0,0
1780138762730,329,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-189,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5703,329,0,0
1780138762758,324,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-27,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,324,0,0
1780138762720,383,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-137,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5641,383,0,0
1780138762802,311,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-100,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,311,0,0
1780138762798,325,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-181,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5645,325,0,0
1780138762805,318,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-194,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5711,318,0,0
1780138762818,320,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-167,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,320,0,0
1780138762875,269,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-79,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,269,0,0
1780138762845,305,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-68,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5612,305,0,0
1780138762849,301,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-159,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5725,301,0,0
1780138762921,261,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-40,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,261,0,0
1780138762960,253,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-61,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,253,0,0
1780138762985,246,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-94,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,246,0,0
1780138763012,241,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-25,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,241,0,0
1780138763038,235,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-1,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5727,235,0,0
1780138763076,239,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-53,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5565,239,0,0
1780138763096,226,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-3,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5592,226,0,0
1780138763114,248,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-115,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5590,248,0,0
1780138763087,312,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-177,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5637,312,0,0
1780138763170,282,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-175,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,282,0,0
1780138763171,297,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-131,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5713,297,0,0
1780138763169,327,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-72,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5737,327,0,0
1780138763179,317,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-66,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5619,317,0,0
1780138763245,257,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-141,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5638,257,0,0
1780138763255,259,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-17,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5669,259,0,0
1780138763287,243,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-93,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,243,0,0
1780138763306,224,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-92,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,224,0,0
1780138763336,255,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-89,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,255,0,0
1780138763345,255,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-135,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5617,255,0,0
1780138763388,260,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-71,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5670,260,0,0
1780138763453,240,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-33,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,240,0,0
1780138763479,259,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-47,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,259,0,0
1780138763502,260,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-183,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5734,260,0,0
1780138763498,274,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5653,274,0,0
1780138763498,280,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-76,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5750,280,0,0
1780138763537,278,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-168,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,278,0,0
1780138763629,239,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-116,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/5535,239,0,0
1780138763637,248,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-8,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,248,0,0
1780138763641,248,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-12,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5718,248,0,0
1780138763647,250,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-74,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/5555,250,0,0
1780138763648,272,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-32,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,272,0,0
1780138763668,275,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-190,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5719,275,0,0
1780138763706,245,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-130,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/5537,245,0,0
1780138763748,243,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-145,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5648,243,0,0
1780138763758,248,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-120,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,248,0,0
1780138763785,229,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-133,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5597,229,0,0
1780138763794,224,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-11,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5684,224,0,0
1780138763791,248,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-172,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,248,0,0
1780138763799,241,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-138,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,241,0,0
1780138763807,238,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-18,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5662,238,0,0
1780138763815,235,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-16,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5685,235,0,0
1780138763814,236,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-161,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,236,0,0
1780138762878,1178,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-50,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/5523,1178,0,936
1780138763839,226,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-31,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,226,0,0
1780138762834,1249,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-153,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,1249,0,1004
1780138763881,250,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-26,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,250,0,0
1780138763919,254,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-118,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,253,0,0
1780138763098,1081,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-45,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,1081,0,769
1780138763256,966,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-148,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5735,966,0,622
1780138763931,291,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-105,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,291,0,0
1780138764019,261,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-103,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,261,0,0
1780138764040,240,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-87,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,240,0,0
1780138764015,265,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-63,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5646,265,0,0
1780138764051,235,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-75,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,235,0,0
1780138764088,228,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-56,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5603,228,0,0
1780138764095,229,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-191,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5652,229,0,0
1780138764091,234,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-163,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,234,0,0
1780138764112,258,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-99,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,258,0,0
1780138764142,238,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-122,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/5551,238,0,0
1780138764180,219,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-124,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/5552,219,0,0
1780138764169,231,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-14,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5746,231,0,0
1780138764160,240,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-119,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,240,0,0
1780138764198,241,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-10,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5604,241,0,0
1780138764201,248,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-20,text,true,,934,356,200,200,https://restful-booker.herokuapp.com/booking/5616,248,0,0
1780138764217,232,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-114,text,true,,770,343,200,200,https://restful-booker.herokuapp.com/auth,232,0,0
1780138764205,244,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-81,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,244,0,0
1780138764235,257,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-186,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5654,257,0,0
1780138764282,252,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-197,text,true,,926,555,200,200,https://restful-booker.herokuapp.com/booking/5690,252,0,0
1780138764319,232,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-90,text,true,,928,273,200,200,https://restful-booker.herokuapp.com/booking/5763,232,0,0
1780138763671,886,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-152,text,true,,957,555,200,200,https://restful-booker.herokuapp.com/booking,886,0,619
1780138764388,242,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-58,text,true,,747,265,200,200,https://restful-booker.herokuapp.com/ping,242,0,0
1780138764408,256,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-180,text,true,,747,295,200,200,https://restful-booker.herokuapp.com/booking/5546,255,0,0
1780138764385,284,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-166,text,true,,743,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,284,0,0
1780138764476,284,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-198,text,true,,946,356,200,200,https://restful-booker.herokuapp.com/booking/5609,284,0,0
1780138764484,277,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-129,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,277,0,0
1780138764542,251,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-44,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,251,0,0
1780138764570,248,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-200,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/5744,248,0,0
1780138764589,308,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-24,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,308,0,0
1780138764602,327,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-170,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,327,0,0
1780138764633,333,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-102,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,333,0,0
1780138764678,305,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-107,text,true,,759,295,200,200,https://restful-booker.herokuapp.com/booking/5341,305,0,0
1780138764670,318,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-192,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/5732,318,0,0
1780138764737,269,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-73,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/5664,269,0,0
1780138764113,903,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-149,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,903,0,505
1780138764737,300,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/5755,300,0,0
1780138764798,244,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-144,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,244,0,0
1780138764847,307,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-62,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,307,0,0
1780138764845,313,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-112,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,313,0,0
1780138764863,328,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-34,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,328,0,0
1780138764867,324,08 - Delete Booking,201,Created,API Load Test - CLI (200 Users) 1-173,text,true,,759,295,200,200,https://restful-booker.herokuapp.com/booking/5541,324,0,0
1780138764874,328,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-21,text,true,,969,555,200,200,https://restful-booker.herokuapp.com/booking,328,0,0
1780138764978,325,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-38,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,325,0,0
1780138764945,363,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-42,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,363,0,0
1780138765016,293,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-39,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,293,0,0
1780138765022,297,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-30,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,297,0,0
1780138764976,343,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-60,text,true,,938,555,200,200,https://restful-booker.herokuapp.com/booking/5722,343,0,0
1780138765002,317,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-23,text,true,,755,296,200,200,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,317,0,0
1780138764918,401,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-109,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,401,0,0
1780138765037,314,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-37,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,314,0,0
1780138764318,1049,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-154,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/5759,1049,0,484
1780138765081,307,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-35,text,true,,782,343,200,200,https://restful-booker.herokuapp.com/auth,307,0,0
1780138765100,298,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-143,text,true,,940,273,200,200,https://restful-booker.herokuapp.com/booking/5773,298,0,0
1780138764920,489,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-162,text,true,,759,265,200,200,https://restful-booker.herokuapp.com/ping,489,0,0
